date,commits,orgs,lines_added,lines_deleted,files_changed,contributors
2016-10-28,46,microsoft:37|gmail:9,3482,1362,837,8
2016-10-29,5,microsoft:5,290,295,20,1
2016-10-30,5,microsoft:4|users:1,80,84,18,2
2016-10-31,49,microsoft:35|gmail:14,852,745,97,12
2016-11-01,65,users:1|microsoft:60|gmail:4,6915,6532,315,15
2016-11-02,36,microsoft:34|gmail:2,3071,2189,136,9
2016-11-03,65,gmail:3|microsoft:60|msn:2,3901,1440,232,13
2016-11-04,51,microsoft:42|gmail:9,8129,4464,751,13
2016-11-05,5,microsoft:5,631,709,24,1
2016-11-06,1,microsoft:1,166,253,6,1
2016-11-07,57,microsoft:44|gmail:11|msn:2,15151,7328,613,14
2016-11-08,55,microsoft:50|outlook:3|gmail:1|users:1,3287,3361,152,11
2016-11-09,64,microsoft:61|gmail:3,1424,888,142,10
2016-11-10,57,gmail:10|microsoft:46|users:1,1531,1312,200,15
2016-11-11,58,microsoft:45|gmail:13,2790,1610,264,12
2016-11-12,1,outlook:1,4,5,1,1
2016-11-13,1,microsoft:1,5,3,1,1
2016-11-14,40,microsoft:26|aniljava:2|gmail:11|outlook:1,1530,1675,124,13
2016-11-15,44,gmail:11|microsoft:33,1416,1088,101,11
2016-11-16,40,microsoft:31|gmail:7|kwd:2,68214,2547,184,12
2016-11-17,50,microsoft:38|gmail:11|outlook:1,823,2226,87,14
2016-11-18,44,microsoft:37|gmail:7,5323,2330,603,10
2016-11-19,6,microsoft:6,66,80,12,1
2016-11-20,3,outlook:1|microsoft:1|gmail:1,221,7,3,3
2016-11-21,43,microsoft:28|gmail:14|hotmail:1,1759,708,121,12
2016-11-22,55,microsoft:46|gmail:9,4554,3878,145,13
2016-11-23,60,microsoft:45|gmail:12|kwd:2|ntdev:1,6001,65410,179,14
2016-11-24,35,microsoft:32|gmail:3,1552,1120,106,10
2016-11-25,39,microsoft:34|gmail:4|igalia:1,1234,738,198,11
2016-11-26,3,microsoft:3,249,17,7,2
2016-11-27,10,gmail:5|kwd:5,149,98,15,4
2016-11-28,55,microsoft:44|gmail:7|igalia:4,3353,1064,161,12
2016-11-29,64,microsoft:46|gmail:17|kwd:1,2131,1313,152,16
2016-11-30,62,microsoft:42|gmail:18|kwd:1|outlook:1,1328,1130,134,14
2016-12-01,61,microsoft:48|gmail:12|newgistics:1,2414,1271,206,13
2016-12-02,76,microsoft:57|gmail:18|travelbird:1,3104,1931,181,14
2016-12-03,13,microsoft:13,129,65,17,3
2016-12-04,16,microsoft:13|gmail:2|outlook:1,1646,1971,86,8
